"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WESF","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11"
"USC00050848","BOULDER, CO US","2019-01-01",,,"0.03","0.6","2.0",,"15","2","5",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-02",,,"0.00","0.0","2.0",,"41","1","22",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-03",,,"0.00","0.0","1.0",,"56","22","37",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-04",,,"0.00","0.0","0.0",,"61","17","42",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-05",,,"0.00","0.0","0.0",,"60","32","43",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-06",,,"0.00","0.0","0.0",,"57","30","48",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-07",,,"0.00","0.0","0.0",,"51","34","43",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-08",,,"0.00","0.0","0.0",,"46","23","32",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-09",,,"0.00","0.0","0.0",,"50","23","37",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-10",,,"0.00","0.0","0.0",,"58","29","45",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-11",,,"0.63","1.9","2.0",,"45","32","32",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-12",,,"0.14","1.4","2.0",,"39","29","29",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-13",,,"0.00","0.0","2.0",,"41","18","30",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-14",,,"0.00","0.0","1.0",,"51","17","31",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-15",,,"0.00","0.0","1.0",,"51","23","37",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-16",,,"0.00","0.0","0.0",,"53","29","43",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-17",,,"0.00","0.0","0.0",,"57","32","49",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-18",,,"0.22","1.5","1.0",,"50","31","31",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-19",,,"0.00","0.0","0.0",,"51","20","44",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-20",,,"0.00","0.0","0.0",,"54","35","38",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-21",,,"0.00","0.0","0.0",,"51","23","43",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-22",,,"0.17","2.2","2.0",,"44","23","28",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-23",,,"0.00","0.0","1.0",,"45","15","36",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-24",,,"0.18","2.9","3.0",,"37","19","23",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-25",,,"0.00","0.0","2.0",,"41","13","36",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-26",,,"0.00","0.0","1.0",,"48","21","42",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-27",,,"0.00","0.0","0.0",,"53","31","49",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-28",,,"0.20","4.0","4.0",,"49","18","18",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-29",,,"0.00","0.0","2.0",,"32","7","22",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-30",,,"0.00","0.0","2.0",,"49","7","44",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-01-31",,,"0.00","0.0","1.0",,"50","23","35",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-02-01",,,"0.00","0.0","0.0",,"59","24","42",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-02-02",,,"0.00","0.0","0.0",,"59","30","48",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-02-03",,,"0.00","0.0","0.0",,"63","36","46",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-02-04",,,"0.00","0.0","0.0",,"54","37","39",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-02-05",,,"0.00","0.0","0.0",,"47","16","37",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-02-06",,,"0.29","5.7","5.0",,"37","12","13",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-02-07",,,"0.08","1.8","5.0",,"20","-9","4",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-02-08",,,"0.00","0.0","4.0",,"33","-4","19",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-02-09",,,"0.00","0.0","3.0",,"44","11","27",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-02-10",,,"0.00","0.0","3.0",,"32","18","25",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-02-11",,,"0.00","0.0","2.0",,"36","9","34",,,"    1",,,,,,,,,
"USC00050848","BOULDER, CO US","2019-02-12",,,"0.00","0.0","1.0",,"50","19","46",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-02-13",,,"0.00","0.0","0.0",,"57","31","47",,,,,,,,,,,,"    1"
"USC00050848","BOULDER, CO US","2019-02-14",,,"0.00","0.0","0.0",,"56","36","36",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-02-15",,,"0.01","0.1","0.0",,"57","21","52",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-02-16",,,"0.00","0.0","0.0",,"52","18","31",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-02-17",,,"0.00","0.0","0.0",,"36","21","25",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-02-18",,,"0.12","4.2","2.0",,"25","7","16",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-02-19",,,"0.06","0.6","2.0",,"20","12","19",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-02-20",,,"0.00","0.0","0.0",,"35","7","29",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-02-21",,,"0.00","0.0","0.0",,"34","10","29",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-02-22",,,"0.06","1.1","1.0",,"29","20","24",,,"    1",,,,,,,,,
"USC00050848","BOULDER, CO US","2019-02-23",,,"0.11","1.0","1.0",,"41","15","35",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-02-24",,,"0.00","0.0","0.0",,"47","28","40",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-02-25",,,"0.00","0.0","0.0",,"54","15","46",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-02-26",,,"0.00","0.0","0.0",,"52","20","45",,,"    1",,,,,,,,,
"USC00050848","BOULDER, CO US","2019-02-27",,,"0.01","0.1","0.0",,"45","15","29",,,"    1",,,,,,,,,
"USC00050848","BOULDER, CO US","2019-02-28",,,"0.00","0.0","0.0",,"55","29","41",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-01",,,"0.00","0.0","0.0",,"54","28","40",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-02",,,"0.14","3.0","3.0",,"40","14","14",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-03",,,"0.38","4.5","6.0",,"14","-2","5",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-04",,,"0.01","0.1","4.0",,"22","-5","17",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-05",,,"0.00","0.0","4.0",,"32","3","26",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-06",,,"0.00","0.0","3.0",,"43","15","34",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-07",,,"0.09","0.1","0.0",,"53","26","39",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-08",,,"0.00","0.0","0.0",,"46","25","42",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-09",,,"0.10","0.0","0.0",,"50","28","41",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-10",,,"0.00","0.0","0.0",,"49","22","47",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-11",,,"0.00","0.0","0.0",,"53","25","51",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-12",,,"0.00","0.0","0.0",,"59","29","54",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-13",,,"1.30","3.1","3.0",,"54","29","31",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-14",,,"0.00","0.0","2.0",,"36","25","31",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-15",,,"0.00","0.0","0.0",,"49","14","41",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-16",,,"0.00","0.0","0.0",,"51","23","41",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-17",,,"0.00","0.0","0.0",,"54","23","49",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-18",,,"0.00","0.0","0.0",,"49","28",,,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-19",,,"0.00","0.0","0.0",,"49","28","47",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-20",,,"0.00","0.0","0.0",,"60","21","45",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-21",,,"0.00","0.0","0.0",,"59","30","54",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-22",,,"0.06","0.0","0.0",,"57","33","41",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-23",,,"0.04","0.0","0.0",,"52","33","46",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-24",,,"0.00","0.0","0.0",,"58","28","48",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-25",,,"0.00","0.0","0.0",,"60","30","57",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-26",,,"0.00","0.0","0.0",,"70","31","68",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-27",,,"0.00","0.0","0.0",,"74","41","60",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-28",,,"0.00","0.0","0.0",,"64","35","54",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-29",,,"0.27","0.0","0.0",,"54","36","36",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-30",,,"0.44","5.4","0.0",,"42","26","37",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-03-31",,,"0.00","0.0","0.0",,"51","26","38",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-04-01",,,"0.00","0.0","0.0",,"59","27","55",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-04-02",,,"0.00","0.0","0.0",,"55","33","53",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-04-03",,,"0.00","0.0","0.0",,"58","33","56",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-04-04",,,"0.00","0.0","0.0",,"65","34","61",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-04-05",,,"0.00","0.0","0.0",,"69","33","64",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-04-06",,,"0.00","0.0","0.0",,"70","40","63",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-04-07",,,"0.00","0.0","0.0",,"70","41","63",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-04-08",,,"0.00","0.0","0.0",,"76","45","73",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-04-09",,,"0.00","0.0","0.0",,"78","44","73",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-04-10",,,"0.54","2.7","3.0",,"73","25","25",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-04-11",,,"0.24","2.5","1.0",,"43","16","41",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-04-12",,,"0.00","0.0","0.0",,"43","25","41",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-04-13",,,"0.10","0.8","0.0",,"48","28","44",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-04-14",,,"0.00","0.0","0.0",,"65","26","63",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-04-15",,,"0.00","0.0","0.0",,"72","43","71",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-04-16",,,"0.00","0.0","0.0",,"71","38","61",,,,,"    1",,,,,,,
"USC00050848","BOULDER, CO US","2019-04-17",,,"0.00","0.0","0.0",,"64","40","60",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-04-18",,,"0.00","0.0","0.0",,"63","44","57",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-04-19",,,"0.00","0.0","0.0",,"72","35","68",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-04-20",,,"0.00","0.0","0.0",,"79","47","71",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-04-21",,,"0.19","0.0","0.0",,"71","46","48",,,,,"    1",,,,,,,
"USC00050848","BOULDER, CO US","2019-04-22",,,"0.32","0.0","0.0",,"48","38","40",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-04-23",,,"0.00","0.0","0.0",,"65","40","64",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-04-24",,,"0.00","0.0","0.0",,"72","40","70",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-04-25",,,"0.00","0.0","0.0",,"70","41","60",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-04-26",,,"0.00","0.0","0.0",,"74","38","65",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-04-27",,,"0.02","0.0","0.0",,"66","42","64",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-04-28",,,"0.00","0.0","0.0",,"76","41","57",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-04-29",,,"0.12","1.4","1.0",,"57","29","30",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-04-30",,,"0.34","2.8","1.0",,"37","29","36",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-05-01",,,"0.11","0.0","0.0",,"45","33","39",,,"    1",,,,,,,,,
"USC00050848","BOULDER, CO US","2019-05-02",,,"0.14","0.0","0.0",,"59","32","59",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-05-03",,,"0.00","0.0","0.0",,"68","35","65",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-05-04",,,"0.00","0.0","0.0",,"70","36","69",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-05-05",,,"0.00","0.0","0.0",,"75","44","71",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-05-06",,,"0.00","0.0","0.0",,"71","43","61",,,,,"    1",,,,,,,
"USC00050848","BOULDER, CO US","2019-05-07",,,"0.34","0.0","0.0",,"61","43","49",,,,,"    1",,,,,,,
"USC00050848","BOULDER, CO US","2019-05-08",,,"0.60","0.0","0.0",,"49","38","38",,,"    1",,,,,,,,,
"USC00050848","BOULDER, CO US","2019-05-09",,,"0.52","2.3","0.0",,"39","31","37",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-05-10",,,"0.00","0.0","0.0",,"52","34","51",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-05-11",,,"0.00","0.0","0.0",,"64","32","54",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-05-12",,,"0.00","0.0","0.0",,"71","34","69",,,,,,,,,,,,
"USC00050848","BOULDER, CO US","2019-05-13",,,"0.00","0.0","0.0",,"78","44","74",,,,,,,,,,,,
